api_version,kind,status,name,name_hash,signature,source_owner,compatibility
88.3,Function,+,felica_service_get_attribute_string,0x73f17ca1,"void felica_service_get_attribute_string(const FelicaService*, FuriString*)",lib/nfc/protocols/felica/felica.h,supported
88.3,Function,+,felica_set_uid,0x3a43e155,"_Bool felica_set_uid(FelicaData*, const uint8_t*, size_t)",lib/nfc/protocols/felica/felica.h,supported
88.3,Function,+,felica_verify,0x84e1909d,"_Bool felica_verify(FelicaData*, const FuriString*)",lib/nfc/protocols/felica/felica.h,supported
88.3,Function,+,felica_write_directory_tree,0xb03a8116,"void felica_write_directory_tree(const FelicaSystem*, FuriString*)",lib/nfc/protocols/felica/felica.h,supported
88.3,Function,-,feof,0x7c96ba85,int feof(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,feof_unlocked,0x180d9739,int feof_unlocked(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,ferror,0xfd3156b5,int ferror(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,ferror_unlocked,0x1852e969,int ferror_unlocked(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fflush,0xfd40322d,int fflush(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fflush_unlocked,0xf73c2be1,int fflush_unlocked(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,ffs,0x0b887264,int ffs(int),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,ffsl,0x7c96bf50,int ffsl(long),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,ffsll,0x0f6ea9bc,int ffsll(long long),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fgetc,0x0f6efb8e,int fgetc(FILE*),lib/mlib/m-array.h;lib/mlib/m-bptree.h;lib/mlib/m-core.h;lib/mlib/m-deque.h;lib/mlib/m-dict.h;lib/mlib/m-list.h;lib/mlib/m-rbtree.h;lib/mlib/m-tuple.h;lib/mlib/m-variant.h,disabled
88.3,Function,-,fgetc_unlocked,0x311e1262,int fgetc_unlocked(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fgetpos,0xa71c5d1d,"int fgetpos(FILE*, fpos_t*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fgets,0x0f6efb9e,"char* fgets(char*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fgets_unlocked,0x71c72472,"char* fgets_unlocked(char*, int, FILE*)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,file_browser_alloc,0x9e24ce92,FileBrowser* file_browser_alloc(FuriString*),applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_configure,0xdd8942e9,"void file_browser_configure(FileBrowser*, const char*, const char*, _Bool, _Bool, const Icon*, _Bool)",applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_free,0x4a9f1ac9,void file_browser_free(FileBrowser*),applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_get_view,0x8d3165a1,View* file_browser_get_view(FileBrowser*),applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_set_callback,0x573571bf,"void file_browser_set_callback(FileBrowser*, FileBrowserCallback, void*)",applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_set_item_callback,0x3ce1e7ed,"void file_browser_set_item_callback(FileBrowser*, FileBrowserLoadItemCallback, void*)",applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_start,0x9f6ebc55,"void file_browser_start(FileBrowser*, FuriString*)",applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_stop,0x4aa6458d,void file_browser_stop(FileBrowser*),applications/services/gui/modules/file_browser.h,supported
88.3,Function,+,file_browser_worker_alloc,0x946f668b,"BrowserWorker* file_browser_worker_alloc(FuriString*, const char*, const char*, _Bool, _Bool)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_folder_enter,0x6c8c16b9,"void file_browser_worker_folder_enter(BrowserWorker*, FuriString*, int32_t)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_folder_exit,0x96af1295,void file_browser_worker_folder_exit(BrowserWorker*),applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_folder_refresh,0x92acf2ea,"void file_browser_worker_folder_refresh(BrowserWorker*, int32_t)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_free,0x238a17a2,void file_browser_worker_free(BrowserWorker*),applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_is_in_start_folder,0x3d6756ba,_Bool file_browser_worker_is_in_start_folder(BrowserWorker*),applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_load,0x238d54a0,"void file_browser_worker_load(BrowserWorker*, uint32_t, uint32_t)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_callback_context,0x712a4c7c,"void file_browser_worker_set_callback_context(BrowserWorker*, void*)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_config,0x9814df21,"void file_browser_worker_set_config(BrowserWorker*, FuriString*, const char*, _Bool, _Bool)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_folder_callback,0x6eca7ff3,"void file_browser_worker_set_folder_callback(BrowserWorker*, BrowserWorkerFolderOpenCallback)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_item_callback,0x34373d66,"void file_browser_worker_set_item_callback(BrowserWorker*, BrowserWorkerListItemCallback)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_list_callback,0x6f3b3833,"void file_browser_worker_set_list_callback(BrowserWorker*, BrowserWorkerListLoadCallback)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_browser_worker_set_long_load_callback,0xb5052d26,"void file_browser_worker_set_long_load_callback(BrowserWorker*, BrowserWorkerLongLoadCallback)",applications/services/gui/modules/file_browser_worker.h,supported
88.3,Function,+,file_info_is_dir,0xe4fd6069,_Bool file_info_is_dir(const FileInfo*),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,file_stream_alloc,0x0fe7c75a,Stream* file_stream_alloc(Storage*),lib/toolbox/stream/file_stream.h,supported
88.3,Function,+,file_stream_close,0x100c05a5,_Bool file_stream_close(Stream*),lib/toolbox/stream/file_stream.h,supported
88.3,Function,+,file_stream_get_error,0x4ad1bc18,FS_Error file_stream_get_error(Stream*),lib/toolbox/stream/file_stream.h,supported
88.3,Function,+,file_stream_open,0x10070181,"_Bool file_stream_open(Stream*, const char*, FS_AccessMode, FS_OpenMode)",lib/toolbox/stream/file_stream.h,supported
88.3,Function,-,fileno,0xfd763702,int fileno(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fileno_unlocked,0x1b417056,int fileno_unlocked(FILE*),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,filesystem_api_error_get_desc,0xbf8baa09,const char* filesystem_api_error_get_desc(FS_Error),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,-,finite,0xfd776184,int finite(double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,finitef,0xac63926a,int finitef(float),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,finitel,0xac639270,int finitel(long double),@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fiprintf,0x3e1d2dc7,"int fiprintf(FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,-,fiscanf,0xacba72ff,"int fiscanf(FILE*, const char*, ...)",@sdk/toolchain-or-transitive-runtime,disabled
88.3,Function,+,flipper_application_alloc,0x79807734,"FlipperApplication* flipper_application_alloc(Storage*, const ElfApiInterface*)",lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_alloc_thread,0x07e0fb6b,"FuriThread* flipper_application_alloc_thread(FlipperApplication*, const char*)",lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_free,0x1af7372b,void flipper_application_free(FlipperApplication*),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_get_manifest,0x272d0cbf,const FlipperApplicationManifest* flipper_application_get_manifest(FlipperApplication*),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_is_plugin,0xdac62733,_Bool flipper_application_is_plugin(FlipperApplication*),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_load_name_and_icon,0x14084283,"_Bool flipper_application_load_name_and_icon(FuriString*, Storage*, uint8_t**, FuriString*)",lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_load_status_to_string,0xdf05db44,const char* flipper_application_load_status_to_string(FlipperApplicationLoadStatus),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_manifest_is_target_compatible,0xd47635a0,_Bool flipper_application_manifest_is_target_compatible(const FlipperApplicationManifest*),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,flipper_application_manifest_is_too_new,0x965a1c75,"_Bool flipper_application_manifest_is_too_new(const FlipperApplicationManifest*, const ElfApiInterface*)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,flipper_application_manifest_is_too_old,0x965a218a,"_Bool flipper_application_manifest_is_too_old(const FlipperApplicationManifest*, const ElfApiInterface*)",@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,flipper_application_manifest_is_valid,0xdc8474ea,_Bool flipper_application_manifest_is_valid(const FlipperApplicationManifest*),@sdk/toolchain-or-transitive-runtime,supported
88.3,Function,+,flipper_application_map_to_memory,0xb1669b61,FlipperApplicationLoadStatus flipper_application_map_to_memory(FlipperApplication*),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_plugin_get_descriptor,0xb82f5555,const FlipperAppPluginDescriptor* flipper_application_plugin_get_descriptor(FlipperApplication*),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_preload,0x6ba38690,"FlipperApplicationPreloadStatus flipper_application_preload(FlipperApplication*, const char*)",lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_preload_manifest,0x062fae86,"FlipperApplicationPreloadStatus flipper_application_preload_manifest(FlipperApplication*, const char*)",lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_application_preload_status_to_string,0x101ce88b,const char* flipper_application_preload_status_to_string(FlipperApplicationPreloadStatus),lib/flipper_application/flipper_application.h,supported
88.3,Function,+,flipper_format_buffered_file_alloc,0x698eebaa,FlipperFormat* flipper_format_buffered_file_alloc(Storage*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_buffered_file_close,0x69b329f5,_Bool flipper_format_buffered_file_close(FlipperFormat*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_buffered_file_open_always,0xa5d37b81,"_Bool flipper_format_buffered_file_open_always(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_buffered_file_open_existing,0x95fd32bb,"_Bool flipper_format_buffered_file_open_existing(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_delete_key,0x2ce466b9,"_Bool flipper_format_delete_key(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_alloc,0xd5adbc28,FlipperFormat* flipper_format_file_alloc(Storage*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_close,0xd5d1fa73,_Bool flipper_format_file_close(FlipperFormat*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_open_always,0x64f8327f,"_Bool flipper_format_file_open_always(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_open_append,0x653ccd66,"_Bool flipper_format_file_open_append(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_open_existing,0xb12ba139,"_Bool flipper_format_file_open_existing(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_file_open_new,0x08d63d78,"_Bool flipper_format_file_open_new(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_free,0x9c136b60,void flipper_format_free(FlipperFormat*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_get_raw_stream,0x2be2a572,Stream* flipper_format_get_raw_stream(FlipperFormat*),lib/flipper_format/flipper_format_i.h,supported
88.3,Function,+,flipper_format_get_value_count,0xa2445322,"_Bool flipper_format_get_value_count(FlipperFormat*, const char*, uint32_t*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_bool,0xe50f3ae0,"_Bool flipper_format_insert_or_update_bool(FlipperFormat*, const char*, const _Bool*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_float,0x873d52ca,"_Bool flipper_format_insert_or_update_float(FlipperFormat*, const char*, const float*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_hex,0xa217d439,"_Bool flipper_format_insert_or_update_hex(FlipperFormat*, const char*, const uint8_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_int32,0x8774c424,"_Bool flipper_format_insert_or_update_int32(FlipperFormat*, const char*, const int32_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_string,0x8dcd470b,"_Bool flipper_format_insert_or_update_string(FlipperFormat*, const char*, FuriString*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_string_cstr,0xf4c9bfe6,"_Bool flipper_format_insert_or_update_string_cstr(FlipperFormat*, const char*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_insert_or_update_uint32,0x91ae8039,"_Bool flipper_format_insert_or_update_uint32(FlipperFormat*, const char*, const uint32_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_key_exist,0xdbe8fe93,"_Bool flipper_format_key_exist(FlipperFormat*, const char*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_bool,0xdf0ba445,"_Bool flipper_format_read_bool(FlipperFormat*, const char*, _Bool*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_float,0xc0c6e8cf,"_Bool flipper_format_read_float(FlipperFormat*, const char*, float*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_header,0xddc80662,"_Bool flipper_format_read_header(FlipperFormat*, FuriString*, uint32_t*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_hex,0x25ca24fe,"_Bool flipper_format_read_hex(FlipperFormat*, const char*, uint8_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_hex_uint64,0xd33d4ba7,"_Bool flipper_format_read_hex_uint64(FlipperFormat*, const char*, uint64_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_int32,0xc0fe5a29,"_Bool flipper_format_read_int32(FlipperFormat*, const char*, int32_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_string,0xf8899db0,"_Bool flipper_format_read_string(FlipperFormat*, const char*, FuriString*)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_read_uint32,0xfc6ad6de,"_Bool flipper_format_read_uint32(FlipperFormat*, const char*, uint32_t*, const uint16_t)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_rewind,0x09b86ac7,_Bool flipper_format_rewind(FlipperFormat*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_seek,0x9c1a5506,"_Bool flipper_format_seek(FlipperFormat*, int32_t, FlipperFormatOffset)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_seek_to_end,0xc7951afe,_Bool flipper_format_seek_to_end(FlipperFormat*),lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_set_strict_mode,0x44e30f66,"void flipper_format_set_strict_mode(FlipperFormat*, _Bool)",lib/flipper_format/flipper_format.h,supported
88.3,Function,+,flipper_format_stream_delete_key_and_write,0x72e153c0,"_Bool flipper_format_stream_delete_key_and_write(Stream*, FlipperStreamWriteData*, _Bool)",lib/flipper_format/flipper_format_stream.h,supported
88.3,Function,+,flipper_format_stream_get_value_count,0x7b87946d,"_Bool flipper_format_stream_get_value_count(Stream*, const char*, uint32_t*, _Bool)",lib/flipper_format/flipper_format_stream.h,supported
88.3,Function,+,flipper_format_stream_read_value_line,0x77853788,"_Bool flipper_format_stream_read_value_line(Stream*, const char*, FlipperStreamValue, void*, size_t, _Bool)",lib/flipper_format/flipper_format_stream.h,supported
